user_id_1,user_id_2,pcc
37950,88693,1.0
37950,88733,1.0000000000000002
37950,89602,0.0
37950,91113,0.0
37950,93047,0.9999999999999998
37950,95359,0.0
37950,95932,0.0
37950,101851,0.0
37950,102647,-0.8660254037844387
37950,104636,-0.23312620206007845
37950,105028,0.0
37950,105517,0.0
37950,105979,-1.0
37950,107784,0.0
37950,110912,0.0
37950,110934,0.0
37950,113270,0.0
37950,126492,-0.8528028654224417
37950,135149,1.0
37950,136382,0.9999999999999998
37950,140000,0.9999999999999998
37950,140358,0.0
37950,147847,0.0
37950,148744,0.0
37950,150979,-0.9999999999999998
37950,153662,0.0
37950,158295,0.8164965809277259
37950,158433,0.0
37950,159506,0.9449111825230683
37950,162639,-0.9999999999999998
37950,164323,-0.9999999999999998
37950,165308,0.0
37950,170513,0.0
37950,177432,0.0
37950,187145,1.0
37950,187256,0.0
37950,196077,-1.0
37950,200226,0.9999999999999998
37950,203240,0.0
37950,204864,0.9999999999999998
37950,210485,0.0
37950,211426,0.9999999999999998
37950,214786,0.0
37950,220688,1.0000000000000002
37950,224349,0.0
37950,225763,0.0
37950,226965,0.0
37950,227705,0.12262786789699315
37950,229741,0.0
37950,231210,0.0
37950,232945,0.0
37950,235282,-0.9999999999999998
37950,236340,1.0
37950,236757,0.0
37950,241980,0.0
37950,242083,0.5573704017131537
37950,245410,0.1889822365046136
37950,255489,-0.9819805060619655
37950,258534,0.0
37950,261829,0.0
37950,265115,0.0
37950,270713,0.9999999999999998
37950,271448,0.0
37950,274004,0.0
43246,46398,0.0
43246,52584,0.0
43246,53174,0.0
43246,56447,0.0
43246,66942,0.0
43246,68555,0.0
43246,69389,0.0
43246,70666,0.0
43246,73681,0.0
43246,75819,0.0
43246,88693,0.0
43246,88733,0.0
43246,89602,1.0
43246,91113,0.0
43246,93047,0.0
43246,95359,-0.8660254037844385
43246,95932,0.0
43246,101851,0.0
43246,102647,0.0
43246,104636,-0.9999999999999998
43246,105028,0.0
43246,105517,0.0
43246,105979,-0.9999999999999999
43246,107784,0.0
43246,110912,-0.13363062095621225
43246,110934,0.0
43246,113270,0.0
43246,126492,0.0
43246,135149,0.0
43246,136382,0.2773500981126146
43246,140000,0.0
43246,140358,0.0
43246,147847,0.9999999999999998
43246,148744,0.0
43246,150979,0.9999999999999998
43246,153662,0.0
43246,158295,0.0
43246,158433,0.0
43246,159506,0.0
43246,162639,-1.0000000000000002
43246,164323,0.0
43246,165308,0.0
43246,170513,1.0000000000000002
43246,177432,0.0
43246,187145,0.0
43246,187256,0.0
43246,196077,-0.8029550685469663
43246,200226,0.0
43246,203240,0.0
43246,204864,0.0
43246,210485,0.0
43246,211426,0.0
43246,214786,0.0
43246,220688,0.0
43246,224349,0.0
43246,225763,0.7559289460184546
43246,226965,0.0
43246,227705,0.0
43246,229741,0.0
43246,231210,0.0
43246,232945,0.0
43246,235282,-0.9999999999999998
43246,236340,0.9999999999999998
43246,236757,1.0
43246,241980,0.0
43246,242083,0.0
43246,245410,0.0
43246,255489,0.0
43246,258534,-0.9999999999999998
43246,261829,0.0
43246,265115,-1.0000000000000002
43246,270713,-1.0
43246,271448,0.0
43246,274004,0.0
46398,52584,0.0
46398,53174,0.0
46398,56447,0.0
46398,66942,0.0
46398,68555,0.0
46398,69389,0.0
46398,70666,0.0
46398,73681,0.0
46398,75819,0.0
46398,88693,0.0
46398,88733,0.0
46398,89602,0.0
46398,91113,0.0
46398,93047,0.0
46398,95359,0.9999999999999998
46398,95932,0.0
46398,101851,0.0
46398,102647,0.0
46398,104636,0.0
46398,105028,0.0
46398,105517,0.9999999999999998
46398,105979,0.0
46398,107784,0.0
46398,110912,0.0
46398,110934,0.0
46398,113270,0.0
46398,126492,0.0
46398,135149,0.0
46398,136382,0.0
46398,140000,0.0
46398,140358,0.0
46398,147847,0.0
46398,148744,0.0
46398,150979,0.0
46398,153662,0.0
46398,158295,0.0
46398,158433,0.0
46398,159506,0.0
46398,162639,0.0
46398,164323,0.0
46398,165308,0.0
46398,170513,0.0
46398,177432,0.0
46398,187145,0.0
46398,187256,0.5000000000000001
46398,196077,0.0
46398,200226,0.0
46398,203240,0.0
46398,204864,0.3333333333333333
46398,210485,0.0
46398,211426,0.0
46398,214786,0.0
46398,220688,0.0
46398,224349,0.0
46398,225763,0.0
46398,226965,0.0
46398,227705,0.0
46398,229741,0.0
46398,231210,0.0
46398,232945,0.0
46398,235282,-1.0
46398,236340,0.0
46398,236757,0.0
46398,241980,0.0
46398,242083,0.0
46398,245410,0.0
46398,255489,0.0
46398,258534,0.0
46398,261829,-1.0
46398,265115,0.0
46398,270713,0.0
46398,271448,0.9707253433941511
46398,274004,0.0
52584,53174,0.0
52584,56447,0.0
52584,66942,0.0
52584,68555,0.0
52584,69389,0.0
52584,70666,0.0
52584,73681,0.0
52584,75819,0.0
52584,88693,0.0
52584,88733,0.0
52584,89602,0.0
52584,91113,0.0
52584,93047,0.0
52584,95359,0.0
52584,95932,0.0
52584,101851,0.0
52584,102647,0.0
52584,104636,-0.9999999999999998
52584,105028,0.0
52584,105517,0.0
52584,105979,0.9999999999999998
52584,107784,0.0
52584,110912,0.0
52584,110934,0.0
52584,113270,0.9999999999999998
52584,126492,0.0
52584,135149,0.0
52584,136382,0.0
52584,140000,0.5960395606792697
52584,140358,0.0
52584,147847,0.0
52584,148744,0.0
52584,150979,0.0
52584,153662,0.0
52584,158295,0.0
52584,158433,-0.9999999999999998
52584,159506,0.0
52584,162639,0.0
52584,164323,0.0
52584,165308,0.0
52584,170513,1.0
52584,177432,0.0
52584,187145,0.0
52584,187256,0.0
52584,196077,0.0
52584,200226,0.0
52584,203240,0.0
52584,204864,0.0
52584,210485,0.0
52584,211426,0.0
52584,214786,0.0
52584,220688,0.0
52584,224349,0.0
52584,225763,0.0
52584,226965,0.0
52584,227705,0.0
52584,229741,0.0
52584,231210,1.0
52584,232945,0.0
52584,235282,0.0
52584,236340,0.0
52584,236757,0.0
52584,241980,0.0
52584,242083,0.0
52584,245410,0.0
52584,255489,-0.9999999999999998
52584,258534,0.0
52584,261829,0.0
52584,265115,0.0
52584,270713,0.0
52584,271448,0.0
52584,274004,0.0
53174,56447,0.0
53174,66942,0.0
53174,68555,0.0
53174,69389,0.0
53174,70666,0.0
53174,73681,0.0
53174,75819,0.0
53174,88693,0.0
53174,88733,0.0
53174,89602,0.0
53174,91113,0.0
53174,93047,0.0
53174,95359,-0.9999999999999998
53174,95932,0.0
53174,101851,0.0
53174,102647,0.0
53174,104636,0.0
53174,105028,0.0
53174,105517,0.0
53174,105979,0.0
53174,107784,0.0
53174,110912,0.0
53174,110934,0.0
53174,113270,0.0
53174,126492,0.0
53174,135149,0.0
53174,136382,0.0
53174,140000,0.0
53174,140358,0.0
53174,147847,0.0
53174,148744,0.0
53174,150979,0.0
53174,153662,0.0
53174,158295,0.0
53174,158433,0.0
53174,159506,0.0
53174,162639,0.0
53174,164323,0.0
53174,165308,0.0
53174,170513,0.0
53174,177432,0.0
53174,187145,0.0
53174,187256,0.0
53174,196077,0.0
53174,200226,0.0
53174,203240,0.0
53174,204864,0.0
53174,210485,0.0
53174,211426,0.0
53174,214786,0.0
53174,220688,0.0
53174,224349,0.0
53174,225763,0.0
53174,226965,0.0
53174,227705,0.0
53174,229741,0.0
53174,231210,0.0
53174,232945,0.0
53174,235282,0.0
53174,236340,0.0
53174,236757,0.0
53174,241980,0.0
53174,242083,0.0
53174,245410,0.0
53174,255489,0.0
53174,258534,0.0
53174,261829,0.0
53174,265115,0.0
53174,270713,0.0
53174,271448,0.0
53174,274004,0.0
56447,66942,0.0
56447,68555,0.0
56447,69389,0.0
56447,70666,0.0
56447,73681,0.0
56447,75819,0.0
56447,88693,0.0
56447,88733,0.0
56447,89602,0.0
56447,91113,0.0
56447,93047,0.0
56447,95359,-0.5
56447,95932,0.0
56447,101851,0.0
56447,102647,0.0
56447,104636,0.0
56447,105028,0.0
56447,105517,0.0
56447,105979,0.0
56447,107784,0.0
56447,110912,0.0
56447,110934,0.0
56447,113270,0.0
56447,126492,0.0
56447,135149,0.0
56447,136382,0.0
56447,140000,0.0
56447,140358,0.0
56447,147847,0.0
56447,148744,0.0
56447,150979,0.0
56447,153662,0.0
56447,158295,0.0
56447,158433,0.0
56447,159506,0.0
56447,162639,0.0
56447,164323,0.0
56447,165308,0.0
56447,170513,0.0
56447,177432,0.0
56447,187145,0.0
56447,187256,0.0
56447,196077,0.0
56447,200226,0.0
56447,203240,0.0
56447,204864,-0.9999999999999998
56447,210485,0.0
56447,211426,0.0
56447,214786,0.0
56447,220688,0.0
56447,224349,0.0
56447,225763,0.0
56447,226965,0.0
56447,227705,0.0
56447,229741,0.0
56447,231210,0.0
56447,232945,0.0
56447,235282,0.0
56447,236340,0.0
56447,236757,0.0
56447,241980,0.0
56447,242083,0.0
56447,245410,0.0
56447,255489,0.0
56447,258534,0.0
56447,261829,0.0
56447,265115,0.0
56447,270713,0.0
56447,271448,0.0
56447,274004,0.0
66942,68555,0.0
66942,69389,0.0
66942,70666,0.0
66942,73681,0.0
66942,75819,-0.9999999999999998
66942,88693,0.0
66942,88733,0.0
66942,89602,0.0
66942,91113,0.0
66942,93047,0.0
66942,95359,0.0
66942,95932,0.0
66942,101851,0.0
66942,102647,0.0
66942,104636,0.0
66942,105028,0.0
66942,105517,0.6546536707079771
66942,105979,0.0
66942,107784,-0.9999999999999998
66942,110912,0.0
66942,110934,0.0
66942,113270,0.0
66942,126492,-1.0
66942,135149,0.0
66942,136382,0.0
66942,140000,0.0
66942,140358,0.0
66942,147847,0.0
66942,148744,0.0
66942,150979,0.0
66942,153662,0.0
66942,158295,-1.0
66942,158433,0.0
66942,159506,-0.5000000000000001
66942,162639,0.0
66942,164323,-0.9999999999999998
66942,165308,0.0
66942,170513,0.0
66942,177432,0.9999999999999998
66942,187145,1.0
66942,187256,-0.9999999999999998
66942,196077,0.0
66942,200226,0.0
66942,203240,0.0
66942,204864,0.0
66942,210485,-0.8660254037844385
66942,211426,0.0
66942,214786,0.0
66942,220688,0.0
66942,224349,0.0
66942,225763,0.0
66942,226965,0.0
66942,227705,0.0
66942,229741,0.3273268353539885
66942,231210,0.0
66942,232945,0.0
66942,235282,0.0
66942,236340,0.7559289460184543
66942,236757,0.0
66942,241980,0.0
66942,242083,0.9449111825230678
66942,245410,0.0
66942,255489,0.0
66942,258534,0.0
66942,261829,0.0
66942,265115,0.0
66942,270713,0.0
66942,271448,0.0
66942,274004,0.0
68555,69389,0.0
68555,70666,0.0
68555,73681,0.0
68555,75819,0.0
68555,88693,0.0
68555,88733,0.0
68555,89602,0.0
68555,91113,0.0
68555,93047,0.0
68555,95359,0.0
68555,95932,0.0
68555,101851,0.0
68555,102647,0.0
68555,104636,0.0
68555,105028,0.0
68555,105517,0.0
68555,105979,0.0
68555,107784,0.9449111825230678
68555,110912,0.0
68555,110934,0.0
68555,113270,0.0
68555,126492,-0.9999999999999998
68555,135149,-1.0
68555,136382,0.0
68555,140000,0.0
68555,140358,0.0
68555,147847,0.0
68555,148744,0.0
68555,150979,0.0
68555,153662,0.0
68555,158295,0.0
68555,158433,0.0
68555,159506,0.0
68555,162639,0.0
68555,164323,0.0
68555,165308,0.0
68555,170513,1.0
68555,177432,0.0
68555,187145,0.0
68555,187256,0.0
68555,196077,0.0
68555,200226,0.0
68555,203240,0.0
68555,204864,0.0
68555,210485,0.0
68555,211426,0.0
68555,214786,0.0
68555,220688,0.0
68555,224349,0.0
68555,225763,0.0
68555,226965,0.0
68555,227705,0.944911182523068
68555,229741,0.0
68555,231210,0.0
68555,232945,0.0
68555,235282,0.0
68555,236340,0.0
68555,236757,0.0
68555,241980,0.0
68555,242083,0.654653670707977
68555,245410,0.0
68555,255489,0.0
68555,258534,0.0
68555,261829,0.0
68555,265115,0.0
68555,270713,0.0
68555,271448,-0.18898223650461363
68555,274004,-0.9999999999999998
69389,70666,0.0
69389,73681,0.0
69389,75819,0.0
69389,88693,0.0
69389,88733,0.0
69389,89602,0.0
69389,91113,0.0
69389,93047,0.0
69389,95359,0.0
69389,95932,0.0
69389,101851,0.0
69389,102647,0.0
69389,104636,0.5000000000000001
69389,105028,0.0
69389,105517,0.0
69389,105979,0.0
69389,107784,0.0
69389,110912,0.0
69389,110934,-0.33333333333333337
69389,113270,0.0
69389,126492,0.0
69389,135149,0.0
69389,136382,0.9999999999999998
69389,140000,0.0
69389,140358,0.0
69389,147847,0.0
69389,148744,0.0
69389,150979,0.0
69389,153662,0.0
69389,158295,0.0
69389,158433,0.0
69389,159506,-0.9999999999999998
69389,162639,0.0
69389,164323,0.0
69389,165308,0.0
69389,170513,0.0
69389,177432,0.0
69389,187145,0.0
69389,187256,0.0
69389,196077,0.0
69389,200226,0.0
69389,203240,0.0
69389,204864,0.0
69389,210485,0.0
69389,211426,-1.0000000000000002
69389,214786,0.0
69389,220688,0.0
69389,224349,0.0
69389,225763,0.0
69389,226965,0.0
69389,227705,0.0
69389,229741,0.0
69389,231210,0.0
69389,232945,0.0
69389,235282,0.0
69389,236340,0.6933752452815364
69389,236757,0.0
69389,241980,0.0
69389,242083,0.0
69389,245410,0.0
69389,255489,0.0
69389,258534,1.0
69389,261829,0.0
69389,265115,0.0
69389,270713,0.0
69389,271448,0.0
69389,274004,0.0
70666,73681,0.0
70666,75819,0.0
70666,88693,0.0
70666,88733,0.0
70666,89602,0.0
70666,91113,0.0
70666,93047,0.0
70666,95359,0.0
70666,95932,0.0
70666,101851,0.0
70666,102647,0.9999999999999998
70666,104636,-1.0
70666,105028,0.9999999999999998
70666,105517,0.0
70666,105979,0.0
70666,107784,0.0
70666,110912,0.0
70666,110934,0.0
70666,113270,0.0
70666,126492,0.0
70666,135149,0.0
70666,136382,0.0
70666,140000,0.0
70666,140358,0.0
70666,147847,0.0
70666,148744,0.0
70666,150979,0.6933752452815364
70666,153662,0.0
70666,158295,0.0
70666,158433,0.9999999999999998
70666,159506,0.0
70666,162639,0.0
70666,164323,0.0
70666,165308,0.0
70666,170513,0.0
70666,177432,0.0
70666,187145,0.0
70666,187256,0.0
70666,196077,0.0
70666,200226,0.0
70666,203240,0.0
70666,204864,0.0
70666,210485,0.9999999999999998
70666,211426,0.0
70666,214786,0.0
70666,220688,0.0
70666,224349,0.9999999999999998
70666,225763,0.0
70666,226965,0.0
70666,227705,-1.0
70666,229741,0.9999999999999998
70666,231210,0.0
70666,232945,0.0
70666,235282,0.0
70666,236340,0.0
70666,236757,0.0
70666,241980,0.0
70666,242083,0.9999999999999998
70666,245410,0.0
70666,255489,0.0
70666,258534,0.0
70666,261829,0.0
70666,265115,0.0
70666,270713,0.0
70666,271448,0.0
70666,274004,0.0
73681,75819,-0.7559289460184544
73681,88693,0.0
73681,88733,0.0
73681,89602,0.0
73681,91113,0.0
73681,93047,0.0
73681,95359,0.0
73681,95932,0.0
73681,101851,0.0
73681,102647,0.0
73681,104636,0.0
73681,105028,0.0
73681,105517,0.0
73681,105979,1.0
73681,107784,-1.0
73681,110912,0.0
73681,110934,0.0
73681,113270,0.0
73681,126492,0.0
73681,135149,0.0
73681,136382,0.0
73681,140000,0.0
73681,140358,0.0
73681,147847,0.0
73681,148744,0.0
73681,150979,0.0
73681,153662,0.0
73681,158295,0.0
73681,158433,0.0
73681,159506,0.0
73681,162639,1.0000000000000002
73681,164323,0.0
73681,165308,0.0
73681,170513,0.0
73681,177432,0.0
73681,187145,0.0
73681,187256,0.0
73681,196077,0.0
73681,200226,0.0
73681,203240,0.9999999999999998
73681,204864,-0.420084025208403
73681,210485,0.0
73681,211426,0.0
73681,214786,-0.9999999999999998
73681,220688,0.0
73681,224349,0.0
73681,225763,0.0
73681,226965,0.0
73681,227705,0.0
73681,229741,0.8164965809277259
73681,231210,-0.9999999999999998
73681,232945,0.0
73681,235282,0.9999999999999998
73681,236340,0.0
73681,236757,0.0
73681,241980,0.0
73681,242083,0.0
73681,245410,0.0
73681,255489,0.0
73681,258534,0.0
73681,261829,0.0
73681,265115,0.0
73681,270713,0.0
73681,271448,0.0
73681,274004,0.0
75819,88693,0.0
75819,88733,0.0
75819,89602,0.0
75819,91113,0.0
75819,93047,0.0
75819,95359,0.9999999999999998
75819,95932,0.0
75819,101851,0.0
75819,102647,0.0
75819,104636,0.0
75819,105028,0.0
75819,105517,-0.9999999999999998
75819,105979,0.0
75819,107784,0.0
75819,110912,0.0
75819,110934,0.0
75819,113270,0.0
75819,126492,0.0
75819,135149,0.0
75819,136382,0.0
75819,140000,0.0
75819,140358,0.0
75819,147847,0.0
75819,148744,0.0
75819,150979,0.0
75819,153662,0.0
75819,158295,0.0
75819,158433,0.0
75819,159506,0.0
75819,162639,0.0
75819,164323,0.0
75819,165308,0.0
75819,170513,0.0
75819,177432,0.0
75819,187145,0.0
75819,187256,0.0
75819,196077,0.0
75819,200226,0.0
75819,203240,0.0
75819,204864,0.0
75819,210485,0.0
75819,211426,0.0
75819,214786,0.0
75819,220688,0.0
75819,224349,0.0
75819,225763,0.0
75819,226965,0.0
75819,227705,0.9999999999999998
75819,229741,0.0
75819,231210,0.0
75819,232945,0.0
75819,235282,0.0
75819,236340,0.0
75819,236757,0.0
75819,241980,0.0
75819,242083,0.0
75819,245410,0.0
75819,255489,0.0
75819,258534,0.0
75819,261829,0.0
75819,265115,0.0
75819,270713,0.0
75819,271448,0.0
75819,274004,0.0
88693,88733,0.0
88693,89602,0.0
88693,91113,0.0
88693,93047,0.0
88693,95359,0.8660254037844385
88693,95932,0.0
88693,101851,0.0
88693,102647,0.0
88693,104636,0.0
88693,105028,0.0
88693,105517,0.0
88693,105979,0.0
88693,107784,0.0
88693,110912,0.9999999999999998
88693,110934,0.0
88693,113270,0.0
88693,126492,0.0
88693,135149,0.0
88693,136382,0.0
88693,140000,0.0
88693,140358,0.0
88693,147847,0.0
88693,148744,0.0
88693,150979,0.0
88693,153662,0.0
88693,158295,0.0
88693,158433,0.0
88693,159506,0.0
88693,162639,0.0
88693,164323,0.0
88693,165308,0.0
88693,170513,0.0
88693,177432,0.0
88693,187145,0.0
88693,187256,0.2401922307076307
88693,196077,0.0
88693,200226,0.0
88693,203240,0.0
88693,204864,-0.9999999999999998
88693,210485,0.9999999999999998
88693,211426,0.0
88693,214786,0.0
88693,220688,0.9999999999999998
88693,224349,0.0
88693,225763,0.0
88693,226965,0.0
88693,227705,0.0
88693,229741,0.0
88693,231210,0.0
88693,232945,0.0
88693,235282,0.0
88693,236340,0.0
88693,236757,0.0
88693,241980,0.0
88693,242083,0.0
88693,245410,0.0
88693,255489,0.0
88693,258534,0.0
88693,261829,0.0
88693,265115,0.0
88693,270713,0.0
88693,271448,1.0000000000000002
88693,274004,0.0
88733,89602,0.0
88733,91113,0.0
88733,93047,0.0
88733,95359,0.0
88733,95932,0.9999999999999998
88733,101851,0.0
88733,102647,0.0
88733,104636,-1.0
88733,105028,0.0
88733,105517,0.0
88733,105979,0.0
88733,107784,0.0
88733,110912,0.0
88733,110934,0.0
88733,113270,0.0
88733,126492,-0.9999999999999998
88733,135149,-1.0000000000000002
88733,136382,0.0
88733,140000,0.0
88733,140358,0.0
88733,147847,0.0
88733,148744,-0.5000000000000001
88733,150979,0.0
88733,153662,0.0
88733,158295,0.0
88733,158433,-0.9999999999999998
88733,159506,0.0
88733,162639,0.0
88733,164323,0.0
88733,165308,0.0
88733,170513,0.0
88733,177432,0.0
88733,187145,0.0
88733,187256,0.0
88733,196077,0.9999999999999998
88733,200226,0.0
88733,203240,-0.1889822365046136
88733,204864,0.9999999999999998
88733,210485,-0.9999999999999998
88733,211426,0.0
88733,214786,0.0
88733,220688,0.0
88733,224349,0.0
88733,225763,0.0
88733,226965,0.0
88733,227705,-0.9449111825230678
88733,229741,0.0
88733,231210,0.0
88733,232945,0.0
88733,235282,0.0
88733,236340,0.0
88733,236757,0.9999999999999998
88733,241980,0.0
88733,242083,0.1889822365046136
88733,245410,0.0
88733,255489,0.0
88733,258534,0.0
88733,261829,0.0
88733,265115,0.0
88733,270713,0.0
88733,271448,-1.0000000000000002
88733,274004,0.0
89602,91113,0.0
89602,93047,0.0
89602,95359,0.7637626158259734
89602,95932,0.0
89602,101851,0.0
89602,102647,-1.0
89602,104636,0.0
89602,105028,0.0
89602,105517,1.0
89602,105979,-0.2548235957188128
89602,107784,0.0
89602,110912,0.25
89602,110934,0.5833333333333333
89602,113270,-0.5773502691896258
89602,126492,0.0
89602,135149,0.0
89602,136382,0.0
89602,140000,0.0
89602,140358,0.0
89602,147847,0.0
89602,148744,-0.9999999999999998
89602,150979,1.0
89602,153662,0.0
89602,158295,0.0
89602,158433,0.0
89602,159506,0.0
89602,162639,-1.0
89602,164323,-0.9999999999999998
89602,165308,0.9999999999999998
89602,170513,0.18898223650461363
89602,177432,0.9999999999999998
89602,187145,0.0
89602,187256,0.9999999999999998
89602,196077,0.0
89602,200226,0.0
89602,203240,-0.3273268353539886
89602,204864,0.0
89602,210485,0.8478260869565218
89602,211426,0.0
89602,214786,0.0
89602,220688,0.0
89602,224349,0.0
89602,225763,0.5000000000000001
89602,226965,0.0
89602,227705,0.5
89602,229741,0.1428571428571429
89602,231210,0.0
89602,232945,0.0
89602,235282,-1.0
89602,236340,0.0
89602,236757,0.0
89602,241980,0.0
89602,242083,0.0
89602,245410,0.0
89602,255489,0.15724272550828777
89602,258534,0.0
89602,261829,0.0
89602,265115,0.0
89602,270713,0.0
89602,271448,0.0
89602,274004,-0.9449111825230683
91113,93047,0.0
91113,95359,0.0
91113,95932,0.0
91113,101851,0.0
91113,102647,0.0
91113,104636,0.0
91113,105028,0.0
91113,105517,0.0
91113,105979,0.0
91113,107784,0.0
91113,110912,0.0
91113,110934,0.0
91113,113270,0.0
91113,126492,0.0
91113,135149,0.0
91113,136382,0.0
91113,140000,0.0
91113,140358,0.0
91113,147847,0.0
91113,148744,0.0
91113,150979,-0.5000000000000001
91113,153662,0.0
91113,158295,0.0
91113,158433,0.0
91113,159506,0.0
91113,162639,-0.9999999999999998
91113,164323,0.0
91113,165308,0.9999999999999998
91113,170513,0.0
91113,177432,0.0
91113,187145,0.0
91113,187256,1.0
91113,196077,0.0
91113,200226,0.0
91113,203240,0.0
91113,204864,0.0
91113,210485,0.9999999999999998
91113,211426,0.0
91113,214786,0.0
91113,220688,0.0
91113,224349,0.0
91113,225763,0.0
91113,226965,0.0
91113,227705,0.0
91113,229741,0.0
91113,231210,0.0
91113,232945,0.0
91113,235282,0.0
91113,236340,0.0
91113,236757,0.0
91113,241980,0.0
91113,242083,0.0
91113,245410,0.0
91113,255489,0.9999999999999998
91113,258534,-1.0
91113,261829,-0.9999999999999998
91113,265115,0.0
91113,270713,-0.9999999999999998
91113,271448,0.0
91113,274004,0.0
93047,95359,0.0
93047,95932,0.0
93047,101851,0.0
93047,102647,0.0
93047,104636,0.0
93047,105028,0.0
93047,105517,0.0
93047,105979,0.0
93047,107784,0.0
93047,110912,0.0
93047,110934,0.5
93047,113270,0.0
93047,126492,0.0
93047,135149,0.0
93047,136382,0.0
93047,140000,0.0
93047,140358,0.0
93047,147847,0.0
93047,148744,0.0
93047,150979,0.0
93047,153662,0.0
93047,158295,0.0
93047,158433,0.0
93047,159506,0.0
93047,162639,0.0
93047,164323,0.0
93047,165308,0.0
93047,170513,0.0
93047,177432,0.0
93047,187145,0.0
93047,187256,0.0
93047,196077,0.0
93047,200226,0.0
93047,203240,0.0
93047,204864,0.0
93047,210485,0.0
93047,211426,0.8660254037844385
93047,214786,0.0
93047,220688,0.0
93047,224349,0.0
93047,225763,0.0
93047,226965,0.0
93047,227705,0.0
93047,229741,0.0
93047,231210,0.0
93047,232945,0.0
93047,235282,0.0
93047,236340,0.0
93047,236757,0.0
93047,241980,0.0
93047,242083,0.0
93047,245410,0.0
93047,255489,0.0
93047,258534,0.0
93047,261829,0.0
93047,265115,0.0
93047,270713,0.0
93047,271448,1.0
93047,274004,0.0
95359,95932,0.0
95359,101851,0.0
95359,102647,0.0
95359,104636,-0.19090778698767144
95359,105028,0.9999999999999998
95359,105517,0.09016696346674323
95359,105979,0.3333333333333333
95359,107784,0.0
95359,110912,0.07484811885651194
95359,110934,1.0
95359,113270,0.0
95359,126492,0.0
95359,135149,-0.2672612419124244
95359,136382,0.5000000000000001
95359,140000,-0.48424799847909306
95359,140358,0.0
95359,147847,0.0
95359,148744,1.0
95359,150979,-0.1889822365046136
95359,153662,0.0
95359,158295,0.0
95359,158433,0.0
95359,159506,0.0
95359,162639,0.0
95359,164323,0.10012523486435176
95359,165308,1.0
95359,170513,0.0
95359,177432,1.0000000000000002
95359,187145,0.0
95359,187256,0.9449111825230679
95359,196077,-1.0000000000000002
95359,200226,1.0
95359,203240,0.953747635118964
95359,204864,0.4640954808922571
95359,210485,0.9271726499455307
95359,211426,0.0
95359,214786,0.0
95359,220688,0.0
95359,224349,-0.9128709291752769
95359,225763,-0.8728715609439694
95359,226965,0.944911182523068
95359,227705,0.0
95359,229741,0.7071067811865475
95359,231210,0.8093123765957438
95359,232945,0.0
95359,235282,-0.9622504486493763
95359,236340,0.7559289460184545
95359,236757,-0.5399687630411976
95359,241980,0.0
95359,242083,0.0
95359,245410,0.8164965809277259
95359,255489,0.6788228329958349
95359,258534,-1.0
95359,261829,0.18938850476964253
95359,265115,1.0
95359,270713,0.0
95359,271448,-0.16666666666666669
95359,274004,0.5222329678670935
95932,101851,0.0
95932,102647,0.0
95932,104636,0.0
95932,105028,0.0
95932,105517,0.0
95932,105979,0.0
95932,107784,0.0
95932,110912,0.0
95932,110934,0.0
95932,113270,0.0
95932,126492,-1.0
95932,135149,0.0
95932,136382,0.0
95932,140000,0.0
95932,140358,0.0
95932,147847,0.0
95932,148744,0.0
95932,150979,0.0
95932,153662,0.0
95932,158295,0.0
95932,158433,0.0
95932,159506,0.0
95932,162639,0.0
95932,164323,0.0
95932,165308,0.0
95932,170513,0.0
95932,177432,0.0
95932,187145,0.0
95932,187256,0.0
95932,196077,0.0
95932,200226,0.0
95932,203240,0.0
95932,204864,0.0
95932,210485,0.0
95932,211426,0.0
95932,214786,0.0
95932,220688,0.0
95932,224349,0.0
95932,225763,0.0
95932,226965,0.0
95932,227705,0.0
95932,229741,0.8660254037844385
95932,231210,0.0
95932,232945,0.0
95932,235282,0.0
95932,236340,0.0
95932,236757,0.0
95932,241980,0.0
95932,242083,-0.8660254037844385
95932,245410,0.0
95932,255489,0.0
95932,258534,0.0
95932,261829,0.0
95932,265115,0.0
95932,270713,0.0
95932,271448,0.0
95932,274004,0.0
101851,102647,0.0
101851,104636,0.0
101851,105028,0.0
101851,105517,0.0
101851,105979,0.0
101851,107784,0.0
101851,110912,0.0
101851,110934,0.0
101851,113270,0.0
101851,126492,-0.9819805060619655
101851,135149,0.8660254037844385
101851,136382,0.0
101851,140000,0.0
101851,140358,0.0
101851,147847,0.0
101851,148744,0.0
101851,150979,0.0
101851,153662,0.0
101851,158295,0.0
101851,158433,0.0
101851,159506,0.0
101851,162639,0.0
101851,164323,0.0
101851,165308,0.0
101851,170513,0.0
101851,177432,0.0
101851,187145,0.9999999999999998
101851,187256,0.0
101851,196077,0.0
101851,200226,0.0
101851,203240,0.0
101851,204864,0.0
101851,210485,0.0
101851,211426,0.0
101851,214786,0.0
101851,220688,0.0
101851,224349,0.0
101851,225763,0.0
101851,226965,0.0
101851,227705,0.0
101851,229741,0.0
101851,231210,0.0
101851,232945,0.0
101851,235282,0.0
101851,236340,0.9999999999999998
101851,236757,0.0
101851,241980,0.0
101851,242083,-1.0
101851,245410,0.0
101851,255489,0.0
101851,258534,0.0
101851,261829,0.0
101851,265115,0.0
101851,270713,0.0
101851,271448,0.0
101851,274004,0.0
102647,104636,0.8703882797784892
102647,105028,0.5000000000000001
102647,105517,-0.9999999999999998
